transaction_id,transaction_ts,store_code,store_name,region,product_sku,product_name,category,subcategory,customer_id,customer_segment,payment_type,qty,unit_price,discount_pct,promo_flag,extended_amount,unit_cost,profit
TXN00028638,07/10/2024 2:07 PM,S054,Newark Outlet,Northeast,P000514,Smart Tools Blue 20,Home & Garden,Tools,C011466,Consumer,Debit,3,237.84,0.0,0,713.52,150.46,262.14
TXN00174264,2024-03-31 18:27:59,S054,Newark Outlet,Northeast,P000365,Select Sportswear Blue 69,Apparel,Sportswear,C024457,Corporate,Credit,3,30.25,0.2236,1,70.46,11.63,35.57
TXN00050151,2024-01-01 20:57:03,S033,Miami Market,South,P000625,Classic Beverages Black 32,Grocery,Beverages,C024255,Home Office,Debit,2,6.96,0.0,0,13.92,4.46,5.0
TXN00201503,2024-09-23 13:23:52,S055,Rochester Retail Center,Northeast,P000722,Pro Dairy White 30,Grocery,Dairy,C000337,Consumer,Credit,2,4.87,0.0596,0,9.16,3.17,2.82
TXN00155152,2023-02-28 10:07:58,S038,Orlando Superstore,South,P000682,Essential Snacks Black 89,Grocery,Snacks,C015275,Corporate,Credit,2,9.37,0.0,0,18.74,6.45,5.84
TXN00208085,07/13/2023 7:29 AM,S046,New York Depot,Northeast,P000590,Elite Beverages Navy 96,Grocery,Beverages,C006158,Corporate,Debit,1,15.39,0.0,0,15.39,11.4,3.99
TXN00247273,2024-02-05 11:54:48,S033,Miami Market,South,P000330,Ultra Sportswear Red 34,Apparel,Sportswear,C014184,Home Office,Cash,2,29.88,0.0,0,59.76,13.18,33.4
TXN00170335,2024-02-15 17:29:01,S007,Las Vegas Retail Center,West,P001065,Classic Stationery White 76,Office Supplies,Stationery,C012499,Consumer,Gift Card,3,3.9,0.0311,0,11.34,2.09,5.07
TXN00017487,2024-04-09 20:28:31,S051,Hartford Market,Northeast,P000857,Classic Hair Black 66,Health & Beauty,,C022935,Consumer,Credit,3,27.26,0.356,1,52.67,12.87,14.06
TXN00129503,2023-10-27 16:21:17,S017,Columbus Plaza Store,Midwest,P000753,Deluxe Bakery Green 61,Grocery,Bakery,C003252,Home Office,Debit,3,7.35,0.077,1,20.35,4.45,7.0
TXN00193065,2023-03-28 18:19:23,S028,Grand Rapids Depot,Midwest,P000724,Premium Dairy Brown 32,Grocery,Dairy,C015530,Consumer,Debit,3,1.36,0.1294,0,3.55,0.83,1.06
TXN00188202,09/23/2023 12:26 PM,S037,Austin Retail Center,South,P000768,Premium Bakery Navy 76,Grocery,Bakery,C003123,Consumer,Credit,2,13.55,0.1903,0,21.94,9.27,3.4
TXN00175771,2023-12-31 17:45:29,S056,Worcester Superstore,Northeast,P000782,Active Bakery Brown 90,Grocery,Bakery,C008105,Consumer,Debit,3,17.91,0.0,0,53.73,11.44,19.41
TXN00241976,2023-06-10 09:19:10,S022,Milwaukee Depot,Midwest,P001120,Signature Car Beige 32,Automotive,Car Accessories,C009546,Consumer,Gift Card,2,208.51,0.0,0,417.02,109.94,197.14
TXN00046931,2023-11-25 07:50:25,S035,Charlotte Plaza Store,South,P000596,Pro Beverages White 3,Grocery,Beverages,C007972,Consumer,Cash,2,12.4,0.3757,1,15.48,8.32,-1.16
TXN00011717,05/17/2023 8:04 PM,S060,Yonkers Outlet,Northeast,P000375,Express Furniture Blue 79,Home & Garden,Furniture,C004791,Consumer,Debit,3,938.42,0.0,0,2815.26,493.24,1335.54
TXN00059094,02/10/2023 2:00 PM,S033,Miami Market,South,P001155,Deluxe Maintenance Gray 67,Automotive,Maintenance,C023461,Consumer,Credit,1,70.88,0.0,0,70.88,43.13,27.75
TXN00130482,2024-03-26 13:20:48,S049,Pittsburgh Retail Center,Northeast,P000645,Advanced Snacks Gray 52,Grocery,Snacks,C020997,Consumer,Cash,3,3.54,0.0,0,10.62,2.35,3.57
TXN00063992,2023-01-28 17:47:37,S009,Boise Market,West,P000364,Elite Sportswear White 68,Apparel,Sportswear,C011820,Consumer,Credit,1,106.73,0.0,0,106.73,40.31,66.42
TXN00197698,2023-09-14 11:28:32,S033,Miami Market,South,P000159,Select Men's Brown 61,Apparel,,C018821,Consumer,Debit,2,72.5,0.0,0,145.0,33.26,78.48
TXN00181141,04/07/2024 7:55 PM,S045,New Orleans Market,South,P000588,Deluxe Beverages White 94,Grocery,Beverages,C003475,Corporate,Debit,1,22.69,0.0,0,22.69,14.97,7.72
TXN00162852,2023-06-07 14:41:15,S033,Miami Market,South,P000100,Advanced Accessories Gray 2,Electronics,Accessories,C004020,Corporate,Credit,2,12.82,0.0,0,25.64,6.71,12.22
TXN00172874,2023-12-26 11:44:23,S042,Louisville Outlet,South,P000596,Pro Beverages White 3,Grocery,Beverages,C005982,Consumer,Debit,2,12.4,0.0,0,24.8,8.32,8.16
TXN00158464,2024-03-01 12:15:08,S008,Salt Lake City Superstore,West,P000240,Smart Women's Navy 43,Apparel,,C014033,Consumer,Apple Pay,3,34.98,0.1844,0,85.59,11.92,49.83
TXN00037606,04/29/2023 2:24 PM,S025,St. Louis Retail Center,Midwest,P000093,Active Accessories Silver 94,Electronics,Accessories,C019843,Consumer,Credit,6,$68.46,0.0579,1,386.98,28.17,217.96
TXN00119137,2023-12-24 11:20:42,S007,Las Vegas Retail Center,West,P000261,Advanced Women's Silver 64,Apparel,Women's Clothing,C010867,Consumer,Debit,4,78.4,0.0674,1,292.46,29.87,172.98
TXN00182988,02/09/2024 8:06 PM,S030,Wichita Outlet,Midwest,P000561,Deluxe Outdoor Red 67,Home & Garden,Outdoor,C004503,Corporate,Cash,4,577.3,0.0795,0,2125.62,321.32,840.34
TXN00096388,2024-08-04 20:05:35,S059,Springfield Plaza Store,Northeast,P000875,Essential Vitamins Beige 84,Health & Beauty ,Vitamins,C020024,Consumer,Debit,2,10.49,0.0396,0,20.15,5.62,8.91
TXN00196783,2024-09-19 21:18:56,S012,Oakland Outlet,West,P000119,Advanced Accessories Green 21,Electronics,Accessories,C005487,Consumer,Debit,3,64.99,,0,194.97,30.08,104.73
TXN00168255,2024-11-02 07:37:09,S033,Miami Market,South,P000854,Deluxe Hair Gray 63,Health & Beauty,Hair Care,C010187,Corporate,Debit,4,43.88,0.0,0,175.52,18.63,101.0
TXN00206572,2023-03-19 16:18:46,S053,Albany Plaza Store,Northeast,P000779,Pro Bakery Beige 87,GROCERY,Bakery,C017222,Consumer,Cash,2,8.9,0.0,0,17.8,6.06,5.68
TXN00170234,2024-11-01 19:47:24,S001,Los Angeles Retail Center,West,P000979,Express Board Navy 89,Toys & Games,Board Games,C002016,Consumer,Apple Pay,2,35.24,0.0692,1,65.6,15.4,34.8
TXN00003549,2024-02-15 19:20:58,S045,New Orleans Market,South,P000736,Essential Dairy Navy 44,Grocery,Dairy,C021721,Corporate,Credit,2,6.38,0.3396,1,8.43,4.4,-0.37
TXN00188753,2023-12-11 17:20:30,S014,Reno Superstore,West,P000006,Deluxe Smartphones Blue 7,Electronics,Smartphones,C011875,Consumer,Debit,2,1045.81,0.1113,0,1858.82,701.99,454.84
TXN00034618,2024-02-21 15:12:33,S043,Baltimore Retail Center,South,P000149,Deluxe Audio Black 51,Electronics,Audio,C002897,Consumer,Apple Pay,2,159.67,0.0132,0,315.12,96.67,121.78
TXN00208649,2023-07-13 08:44:58,S008,Salt Lake City Superstore,West,P001005,Active Action White 16,Toys & Games,Action Figures,C002179,Corporate,Cash,1,44.46,0.0,0,44.46,21.44,23.02
TXN00029426,2023-06-15 19:18:26,S021,Kansas City Market,Midwest,P001136,Pro Car Navy 48,Automotive,,C023940,Consumer,Cash,3,156.51,0.1809,0,384.59,99.76,85.31
TXN00094077,2023-06-15 17:16:00,S021,Kansas City Market,Midwest,P000542,Classic Outdoor Beige 48,Home & Garden,Outdoor,C010284,Consumer,Credit,3,391.48,,0,1082.83,222.66,414.85
TXN00248692,2024-01-10 07:41:33,S050,Providence Superstore,Northeast,P000734,Select Dairy Black 42,Grocery,Dairy,C011729,Consumer,Debit,4,1.62,0.0,0,6.48,1.22,1.6
TXN00023370,01/20/2023 7:08 AM,S060,Yonkers Outlet,Northeast,P000599,Elite Beverages Beige 6,Grocery,Beverages,C005459,Consumer,Credit,1,23.22,0.0,0,23.22,13.71,9.51
TXN00091328,2024-02-27 20:48:59,S004,Portland Depot,West,P000752,Signature Bakery Beige 60,Grocery,Bakery,C022104,Corporate,Credit,2,16.5,0.0,0,33.0,9.77,13.46
TXN00181131,2024-04-28 20:31:18,S014,Reno Superstore,West,P000897,Deluxe Fitness Blue 7,Sports,Fitness Equipment,C010650,Corporate,Cash,4,68.73,0.0,0,274.92,44.1,98.52
TXN00072092,2024-07-28 18:40:32,S009,Boise Market,West,P000939,Elite Outdoor Silver 49,Sports,Outdoor Recreation,C003489,Consumer,Cash,4,279.61,0.3777,1,696.01,149.45,98.21
TXN00046950,2024-03-17 16:27:55,S008,Salt Lake City Superstore,West,P000342,Select Sportswear Navy 46,Apparel,Sportswear,C001296,Home Office,Credit,1,72.9,0.2367,1,55.64,33.17,22.47
TXN00022139,2024-07-14 10:22:21,S005,Phoenix Plaza Store,West,P000394,Standard Furniture White 98,Home & Garden,Furniture,C021202,Corporate,Credit,1,1195.13,0.0417,0,1145.29,716.26,429.03
TXN00231123,2024-01-12 21:29:53,S013,Sacramento Retail Center,West,P000612,Advanced Beverages Silver 19,Grocery,Beverages,C010226,Corporate,Debit,2,15.85,0.0,0,31.7,11.66,8.38
TXN00105659,2024-12-29 12:59:00,S035,Charlotte Plaza Store,South,P000326,Deluxe Footwear Green 30,Apparel,Footwear,C022031,Corporate,Debit,5,144.16,0.0693,1,670.85,67.27,334.5
TXN00092282,2023-11-29 08:10:05,S024,Cleveland Outlet,Midwest,P000690,Premium Snacks Brown 97,Grocery,Snacks,C015065,Consumer,Debit,2,14.26,0.0,0,28.52,8.61,11.3
TXN00155711,2023-04-03 08:54:39,S002,San Francisco Superstore,West,P000275,Classic Women's White 78,Apparel,Women's Clothing,C014534,Consumer,Credit,3,165.7,0.0,0,497.1,60.37,315.99
TXN00150580,06/30/2023 2:43 PM,S004,Portland Depot,West,P000533,Classic Tools Navy 39,Home & Garden,Tools,C004640,Consumer,Credit,3,164.57,0.0,0,493.71,89.73,224.52
TXN00105125,2024-03-29 21:05:03,S029,Madison Plaza Store,Midwest,P000810,Express Skincare Beige 19,Health & Beauty,Skincare,C008325,Consumer,Cash,4,26.31,0.1509,1,89.36,14.08,33.04
TXN00191726,04/30/2024 9:43 AM,S020,Minneapolis Superstore,Midwest,P000653,Classic Snacks Navy 60,Grocery,Snacks,C022988,Corporate,Cash,3,14.9,0.0,0,44.7,9.06,17.52
TXN00117672,2023-08-19 13:13:23,S021,Kansas City Market,Midwest,P000067,Advanced Tablets Green 68,Electronics,Tablets,C000592,Consumer,Cash,3,265.53,0.0,0,796.59,167.31,294.66
TXN00140764,2023-03-06 12:54:06,S004,Portland Depot,West,P000099,Pro Accessories Silver 1,Electronics,Accessories,C019583,Corporate,Debit,4,58.69,0.0,0,234.76,34.98,94.84
TXN00103010,2024-01-31 19:15:50,S024,Cleveland Outlet,Midwest,P000266,Ultra Women's Silver 69,Apparel,Women's Clothing,C002783,Corporate,Debit,2,132.64,0.0,0,265.28,62.38,140.52
TXN00079039,2023-02-06 20:47:45,S039,San Antonio Market,South,P000542,Classic Outdoor Beige 48,Home & Garden,Outdoor,C002472,Consumer,Debit,4,391.48,0.0,0,1565.92,222.66,675.28
TXN00038293,2024-12-22 20:49:44,S005,Phoenix Plaza Store,West,P000924,Essential Fitness Navy 34,Sports,Fitness Equipment,C024061,Corporate,Gift Card,2,898.47,0.251,1,1345.91,450.45,445.01
TXN00010606,2024-08-02 08:12:00,S051,Hartford Market,Northeast,P000428,Express Kitchen Gray 33,Home & Garden,Kitchen,C001461,Consumer,Credit,3,15.68,0.0,0,47.04,6.77,26.73
TXN00170883,2023-08-04 17:52:27,S043,Baltimore Retail Center,South,P001181,Standard Luxury Black 93,Premium,Luxury Watches,C002431,Consumer,Debit,3,3120.28,0.0,0,9360.84,979.26,6423.06
TXN00073577,2024-02-15 18:54:59,S051,Hartford Market,Northeast,P000079,Elite Tablets Blue 80,Electronics,Tablets,C011675,Consumer,Credit,3,889.64,0.0,0,2668.92,572.31,951.99
TXN00201509,2023-03-06 17:09:04,S060,Yonkers Outlet,Northeast,P000898,Classic Fitness Red 8,Sports,Fitness Equipment,C021989,Corporate,Debit,1,410.27,0.0,0,410.27,223.25,187.02
TXN00198802,2024-07-10 14:35:22,S004,Portland Depot,West,P000838,Standard Hair Blue 47,Health & Beauty,Hair Care,C000029,Corporate,Gift Card,4,20.76,0.0,0,83.04,8.81,47.8
TXN00009831,12/15/2024 5:09 PM,S018,Indianapolis Outlet,Midwest,P000547,Standard Outdoor Beige 53,Home & Garden,Outdoor,C013226,Consumer,Apple Pay,3,69.63,0.0,0,208.89,42.48,81.45
TXN00242666,2023-03-28 17:48:44,S037,Austin Retail Center,South,P000822,Select Skincare Navy 31,Health & Beauty,Skincare,C009011,Corporate,Credit,3,43.72,0.0,0,131.16,19.62,72.3
TXN00110525,2023-08-24 18:02:06,S036,Nashville Outlet,South,P000658,Express Snacks Black 65,Grocery,Snacks,C016218,Consumer,Apple Pay,4,4.91,0.0674,0,18.32,2.86,6.88
TXN00100504,2023-12-22 16:35:32,S054,Newark Outlet,Northeast,P000789,Standard Skincare Silver 97,Health & Beauty,Skincare,C010706,Consumer,Debit,4,109.89,0.0,0,439.56,41.67,272.88
TXN00178671,2023-11-20 09:35:45,S043,Baltimore Retail Center,South,P000175,Ultra Men's Brown 77,Apparel,Men's Clothing,C015829,Consumer,Credit,2,110.11,0.0,0,220.22,46.14,127.94
TXN00036758,2024-03-12 10:58:37,S046,New York Depot,Northeast,P000420,Ultra Kitchen Black 25,Home & garden,Kitchen,C009800,Consumer,Debit,3,173.79,0.0,0,521.37,94.12,239.01
TXN00064652,2023-10-12 07:17:08,S036,Nashville Outlet,South,P001198,Signature Designer White 11,Premium,Designer Bags,C018227,Consumer,Cash,3,2168.94,0.0,0,6506.82,762.4,4219.62
TXN00183981,2023-01-26 16:08:17,S035,Charlotte Plaza Store,South,P000257,Active Women's Blue 60,Apparel,Women's Clothing,C011362,Consumer,Debit,3,107.46,0.3049,1,224.09,34.32,121.13
TXN00111331,2023-05-24 10:59:27,S053,Albany Plaza Store,Northeast,P000116,Select Accessories Green 18,Electronics,Accessories,C010121,Consumer,Debit,3,39.2,0.0894,0,107.09,20.59,45.32
TXN00118646,10/04/2024 3:58 PM,S024,Cleveland Outlet,Midwest,P000400,Active Furniture Blue 5,HOME & GARDEN,Furniture,C017478,Consumer,Credit,1,712.79,0.0,0,712.79,373.27,339.52
TXN00000885,2023-12-13 07:31:06,S014,Reno Superstore,West,P000644,Ultra Snacks Black 51,Grocery,Snacks,C020888,Consumer,Debit,1,6.49,0.0,0,6.49,3.79,2.7
TXN00114299,02/16/2024 12:41 PM,S035,Charlotte Plaza Store,South,P000330,Ultra Sportswear Red 34,Apparel,Sportswear,C006041,Consumer,Cash,3,29.88,0.1079,1,79.97,13.18,40.43
TXN00151283,09/30/2023 8:42 PM,S057,Bridgeport Market,Northeast,P000645,Advanced Snacks Gray 52,Grocery,Snacks,C008338,Consumer,Credit,3,3.54,0.0966,1,9.59,2.35,2.54
TXN00019822,2024-08-18 19:20:52,S050,Providence Superstore,Northeast,P001099,Elite Printers Beige 11,Office Supplies,Printers & Ink,C023611,Corporate,Cash,1,153.57,0.396,1,92.76,95.56,-2.8
TXN00126643,12/30/2023 5:48 PM,S004,Portland Depot,West,P000804,Smart Skincare Black 13,Health & Beauty,Skincare,C008083,Consumer,Apple Pay,3,84.27,0.0,0,252.81,40.93,130.02
TXN00193447,2024-12-23 16:05:55,S042,Louisville Outlet,South,P000689,Advanced Snacks Brown 96,Grocery,Snacks,C006530,Home Office,Credit,2,2.23,0.0,0,4.46,1.27,1.92
TXN00182705,2024-04-11 18:45:30,S048,Boston Outlet,Northeast,P000339,Pro Sportswear White 43,Apparel,Sportswear,C024177,Consumer,Credit,4,106.78,0.0,0,427.12,49.99,227.16
TXN00210086,2024-03-22 17:52:11,S029,Madison Plaza Store,Midwest,P000760,Pro Bakery Gray 68,Grocery,Bakery,C022497,Consumer,Credit,1,13.37,0.0,0,13.37,9.07,4.3
TXN00222414,2023-10-09 19:34:04,S003,Seattle Market,West,P000338,Select Sportswear Gray 42,Apparel,Sportswear,C010267,Consumer,Debit,2,103.2,0.0526,0,195.54,36.14,123.26
TXN00188013,2023-05-05 17:50:04,S026,Cincinnati Superstore,Midwest,P000087,Pro Accessories White 88,Electronics,Accessories,C013059,Corporate,Gift Card,1,78.94,0.0729,0,73.19,42.09,31.1
TXN00150343,03/02/2024 2:04 PM,S054,Newark Outlet,Northeast,P000495,Deluxe Bedding Gray 1,Home & Garden,Bedding,C018946,Consumer,Credit,1,146.37,0.0277,0,142.32,84.45,57.87
TXN00178796,2024-04-19 18:29:22,S032,Atlanta Superstore,South,P000346,Pro Sportswear Beige 50,Apparel,Sportswear,C008918,Corporate,Cash,5,62.86,0.2179,1,245.81,31.32,89.21
TXN00153909,2023-05-02 08:01:31,S043,Baltimore Retail Center,South,P001138,Premium Maintenance Green 50,Automotive,Maintenance,C002289,Consumer,Cash,1,71.93,0.0,0,71.93,38.35,33.58
TXN00093097,2024-08-15 11:24:05,S001,Los Angeles Retail Center,West,P000838,Standard Hair Blue 47,Health & Beauty,Hair Care,C001438,Consumer,Credit,3,20.76,0.0,0,62.28,8.81,35.85
TXN00094498,2024-05-29 11:59:32,S051,Hartford Market,Northeast,P000695,Signature Dairy Black 3,Grocery,Dairy,C018875,Consumer,Credit,4,11.45,0.0919,0,41.59,8.41,7.95
TXN00202802,2024-07-21 11:24:57,S001,Los Angeles Retail Center,West,P000797,Select Skincare Black 6,Health & Beauty,Skincare,C020362,Consumer,Credit,3,71.64,0.1781,0,176.64,32.34,79.62
TXN00145516,2023-08-15 16:02:32,S021,Kansas City Market,Midwest,P000439,Ultra Kitchen Gray 44,Home & Garden,Kitchen,C004671,Consumer,Debit,2,136.84,0.0928,0,248.28,66.63,115.02
TXN00035366,2024-09-27 08:01:39,S052,Buffalo Depot,Northeast,P000245,Premium Women's Brown 48,Apparel,Women's Clothing,C008038,Consumer,Apple Pay,3,93.82,0.361,1,179.85,31.84,84.33
TXN00142171,09/16/2023 7:15 PM,S058,Allentown Depot,Northeast,P000196,Smart Men's Gray 98,Apparel,Men's Clothing,C006616,Consumer,Gift Card,1,45.91,0.0,0,45.91,16.55,29.36
TXN00239248,2024-09-04 21:25:46,S043,Baltimore Retail Center,South,P000946,Advanced Outdoor Silver 56,Sports,Outdoor Recreation,C023214,Corporate,Debit,6,48.14,0.2036,1,230.03,27.6,64.43
TXN00103830,2024-08-12 08:35:53,S055,Rochester Retail Center,Northeast,P000497,Elite Bedding Silver 3,Home & Garden,Bedding,C022912,Consumer,Credit,4,153.07,0.0593,1,575.97,82.02,247.89
TXN00092101,02/17/2024 7:17 AM,S012,Oakland Outlet,West,P000275,Classic Women's White 78,Apparel,Women's Clothing,C024246,Corporate,Debit,4,165.7,0.1623,1,555.23,60.37,313.75
TXN00241483,2023-06-29 19:08:07,S028,Grand Rapids Depot,Midwest,P001060,Elite Stationery Beige 71,Office Supplies,Stationery,C002074,Consumer,Cash,4,15.18,0.0,0,60.72,7.41,31.08
TXN00034749,2024-11-04 14:07:44,S027,Des Moines Market,Midwest,P000350,Signature Sportswear Gray 54,Apparel,Sportswear,C002468,Corporate,Credit,4,52.46,0.0,0,209.84,23.73,114.92
TXN00236964,04/16/2024 7:10 AM,S048,Boston Outlet,Northeast,P001092,Elite Printers Red 4,Office Supplies,Printers & Ink,C003812,Consumer,Cash,5,86.05,0.2909,1,305.09,51.21,49.04
TXN00185599,2023-08-08 09:50:56,S052,Buffalo Depot,Northeast,P000434,Express Kitchen Silver 39,Home & Garden,Kitchen,C003615,Consumer,Debit,5,161.11,0.1068,1,719.52,84.35,297.77
TXN00167122,2023-02-20 12:14:21,S021,Kansas City Market,Midwest,P001089,Signature Printers Silver 1,Office Supplies,Printers & Ink,C016084,Consumer,Apple Pay,2,114.87,0.1703,0,190.62,70.26,50.1
TXN00240762,2023-07-03 15:59:21,S051,Hartford Market,Northeast,P000518,Ultra Tools Brown 24,Home & Garden,Tools,C018188,Consumer,Apple Pay,2,113.04,0.0961,0,204.35,65.3,73.75
TXN00159555,12/29/2024 5:16 PM,S037,Austin Retail Center,South,P000799,Elite Skincare Green 8,Health & Beauty,Skincare,C014665,Consumer,Debit,1,55.91,0.0,0,55.91,30.41,25.5
TXN00146635,2023-01-22 20:19:59,S034,Dallas Depot,South,P000320,Elite Footwear Blue 24,Apparel,Footwear,C024381,Consumer,Apple Pay,3,248.71,0.3503,1,484.76,95.19,199.19
TXN00116469,2023-10-04 17:51:18,S017,Columbus Plaza Store,Midwest,P000338,Select Sportswear Gray 42,Apparel,Sportswear,C023858,Consumer,Apple Pay,3,103.2,0.0,0,309.6,36.14,201.18
TXN00231307,2023-08-09 17:38:19,S049,Pittsburgh Retail Center,Northeast,P001142,Smart Maintenance Red 54,Automotive,Maintenance,C021498,Home Office,Credit,4,28.85,0.0,0,115.4,16.43,49.68
TXN00104395,2024-08-23 15:52:59,S034,Dallas Depot,South,P000129,Select Audio Black 31,Electronics,Audio,C009810,Corporate,Cash,4,127.26,0.0,0,509.04,73.65,214.44
TXN00080922,2023-05-23 21:01:40,S034,Dallas Depot,South,P000127,Signature Audio Navy 29,Electronics,Audio,C002145,Consumer,Debit,3,175.15,0.139,0,452.41,105.64,135.49
TXN00164961,04/23/2023 8:37 PM,S024,Cleveland Outlet,Midwest,P000908,Smart Fitness Red 18,Sports,Fitness Equipment,C007247,Consumer,Cash,3,46.63,0.0733,1,129.64,25.41,53.41
TXN00095705,2023-02-21 18:48:54,S052,Buffalo Depot,Northeast,P000002,Select Smartphones Green 3,Electronics,Smartphones,C017860,Consumer,Credit,1,396.72,0.0,0,396.72,258.2,138.52
TXN00010239,2023-10-02 19:41:00,S058,Allentown Depot,Northeast,P000988,Standard Board Silver 98,Toys & Games,Board Games,C020988,Consumer,Credit,1,60.51,0.0,0,60.51,31.35,29.16
TXN00130060,2023-09-19 07:35:02,S008,Salt Lake City Superstore,West,P000127,Signature Audio Navy 29,Electronics,Audio,C002929,Consumer,Credit,4,175.15,0.0,0,700.6,105.64,278.04
TXN00045208,2024-11-30 18:05:58,S010,Spokane Depot,West,P000960,Express Board Beige 70,Toys & Games,Board Games,C000604,Consumer,Debit,4,53.55,0.0119,0,211.65,25.06,111.41
TXN00119045,2024-12-27 15:47:41,S034,Dallas Depot,South,P000321,Active Footwear White 25,Apparel,Footwear,C014308,Consumer,Apple Pay,1,127.79,0.0,0,127.79,58.19,69.6
TXN00012534,2024-09-22 14:34:45,S013,Sacramento Retail Center,West,P001027,Select Action Gray 38,Toys & Games,Action Figures,C013604,Consumer,Cash,4,32.66,0.0,0,130.64,14.85,71.24
TXN00069184,2023-01-12 08:25:37,S032,Atlanta Superstore,South,P000533,Classic Tools Navy 39,home & garden,Tools,C018328,Corporate,Apple Pay,3,164.57,0.1793,0,405.19,89.73,136.0
TXN00232365,2024-08-17 19:57:05,S045,New Orleans Market,South,P000377,Express Furniture Beige 81,Home & Garden,Furniture,C006797,Consumer,Apple Pay,5,944.6,0.2723,1,3436.93,540.06,736.63
TXN00142001,2024-12-20 16:04:10,S035,Charlotte Plaza Store,South,P000421,Deluxe Kitchen Beige 26,Home & Garden,Kitchen,C001697,Corporate,Debit,4,194.42,0.1113,0,691.12,110.51,249.08
TXN00124920,2024-12-06 21:07:58,S039,San Antonio Market,South,P000272,Classic Women's White 75,Apparel,Women's Clothing,C001303,Consumer,Credit,4,171.36,0.0,0,685.44,67.93,413.72
TXN00169765,2023-04-05 19:44:12,S036,Nashville Outlet,South,P000207,Ultra Men's White 10,Apparel,Men's Clothing,C019084,Consumer,Debit,4,99.62,0.0,0,398.48,34.7,259.68
TXN00022662,2023-07-25 10:10:01,S055,Rochester Retail Center,Northeast,P000123,Advanced Accessories Blue 25,Electronics,Accessories,C021661,Consumer,Debit,2,60.99,0.0,0,121.98,24.58,72.82
TXN00237492,11/03/2024 1:32 PM,S008,Salt Lake City Superstore,West,P000373,Smart Sportswear White 77,Apparel,Sportswear,C015481,Corporate,Apple Pay,5,117.97,0.3043,1,410.36,48.34,168.66
TXN00110942,2024-04-25 18:07:01,S030,Wichita Outlet,Midwest,P000674,Advanced Snacks Green 81,Grocery,Snacks,C002927,Consumer,Credit,1,6.85,0.0,0,6.85,4.07,2.78
TXN00032201,2023-11-26 07:28:53,S008,Salt Lake City Superstore,West,P000964,Premium Board Gray 74,Toys & Games,Board Games,C011797,Consumer,Gift Card,2,39.3,0.0,0,78.6,22.26,34.08
TXN00245605,2024-10-09 07:05:25,S043,Baltimore Retail Center,South,P001119,Active Car Navy 31,Automotive,Car Accessories,C001756,Consumer,Debit,4,176.06,0.0,0,704.24,99.37,306.76
TXN00241198,2023-03-15 12:46:45,S060,Yonkers Outlet,Northeast,P001066,Signature Stationery Gray 77,Office Supplies,Stationery,C000984,Consumer,Debit,3,23.27,0.0,0,69.81,12.8,31.41
TXN00025083,2023-11-07 09:55:27,S040,Jacksonville Depot,South,P000208,Elite Men's Green 11,Apparel,Men's Clothing,C014735,Corporate,Credit,4,95.73,0.1954,0,308.1,44.98,128.18
TXN00009101,2024-09-04 09:37:41,S032,Atlanta Superstore,South,P001147,Advanced Maintenance Navy 59,Automotive,Maintenance,C016425,Consumer,Apple Pay,4,26.65,0.0,0,106.6,17.18,37.88
TXN00145241,2023-12-24 12:23:02,S051,Hartford Market,Northeast,P000713,Signature Dairy Beige 21,Grocery,Dairy,C008057,Corporate,Credit,4,9.41,0.2306,1,28.96,5.98,5.04
TXN00166060,2023-12-09 16:46:35,S028,Grand Rapids Depot,Midwest,P000576,Premium Outdoor Navy 82,Home & Garden,Outdoor,C006031,Consumer,Debit,3,179.48,0.0,0,538.44,95.94,250.62
TXN00186311,2023-06-10 07:04:32,S043,Baltimore Retail Center,South,P000741,Essential Bakery Red 49,GROCERY,Bakery,C013900,Corporate,Cash,4,7.88,0.0531,1,29.85,4.74,10.89
TXN00138317,2024-04-14 10:40:48,S040,Jacksonville Depot,South,P000786,Express Bakery Black 94,Grocery,Bakery,C019115,Consumer,Debit,4,18.93,0.0,0,75.72,13.43,22.0
TXN00018794,2024-04-19 16:05:23,S017,Columbus Plaza Store,Midwest,P000825,Select Skincare Silver 34,Health & Beauty,Skincare,C005485,Consumer,Credit,3,121.02,0.0196,0,355.94,56.18,187.4
TXN00244491,2024-01-28 12:56:19,S039,San Antonio Market,South,P000645,Advanced Snacks Gray 52,Grocery,Snacks,C014388,Home Office,Credit,5,3.54,0.3239,1,11.97,2.35,0.22
TXN00091232,2024-12-29 10:23:57,S047,Philadelphia Plaza Store,Northeast,P000721,Premium Dairy Brown 29,Grocery,Dairy,C023839,Consumer,Apple Pay,4,1.87,0.1498,1,6.36,1.25,1.36
TXN00205957,2023-04-17 09:27:38,S008,Salt Lake City Superstore,West,P000251,Pro Women's Red 54,Apparel,Women's Clothing,C023037,Consumer,Cash,4,60.51,0.0,0,242.04,18.7,167.24
TXN00078689,2024-03-17 12:56:24,S011,Tucson Plaza Store,West,P000900,Premium Fitness Black 10,Sports,Fitness Equipment,C017326,Consumer,Credit,4,696.73,0.0,0,2786.92,395.58,1204.6
TXN00154652,2023-11-10 20:42:59,S036,Nashville Outlet,South,P000610,Premium Beverages Brown 17,Grocery,Beverages,C012941,Consumer,Credit,1,18.62,0.0,0,18.62,11.04,7.58
